dt_venda;cod_prod;cod_cliente;pr_custo;pr_unit;qtd
23/07/2019;5;4;R$ 3,00;R$ 4,28;25
23/07/2019;6;2;R$ 2,85;R$ 3,00;39
23/07/2019;3;7;R$ 0,77;R$ 0,96;75
23/07/2019;4;10;R$ 1,69;R$ 2,41;84
23/07/2019;5;8;R$ 3,00;R$ 4,28;61
23/07/2019;3;4;R$ 0,77;R$ 0,96;68
23/07/2019;6;6;R$ 2,85;R$ 3,00;63
23/07/2019;3;2;R$ 0,77;R$ 0,96;13
23/07/2019;1;1;R$ 6,68;R$ 8,35;13
23/07/2019;6;4;R$ 2,85;R$ 3,00;57
23/07/2019;2;4;R$ 1,12;R$ 1,18;18
23/07/2019;9;6;R$ 2,64;R$ 2,78;111
24/07/2019;2;4;R$ 1,12;R$ 1,18;54
24/07/2019;9;1;R$ 2,64;R$ 2,78;77
24/07/2019;3;3;R$ 0,77;R$ 0,96;11
24/07/2019;6;8;R$ 2,85;R$ 3,00;65
24/07/2019;7;7;R$ 1,01;R$ 1,44;86
24/07/2019;9;9;R$ 8,13;R$ 8,56;68
24/07/2019;2;6;R$ 1,12;R$ 1,18;84
24/07/2019;6;7;R$ 2,85;R$ 3,00;100
24/07/2019;9;7;R$ 2,64;R$ 2,78;25
24/07/2019;2;6;R$ 1,12;R$ 1,18;59
24/07/2019;5;1;R$ 3,00;R$ 4,28;24
24/07/2019;7;4;R$ 1,01;R$ 1,44;59
24/07/2019;1;7;R$ 6,68;R$ 8,35;57
24/07/2019;3;1;R$ 0,77;R$ 0,96;27
24/07/2019;4;8;R$ 1,69;R$ 2,41;58
24/07/2019;9;1;R$ 2,64;R$ 2,78;108
24/07/2019;6;4;R$ 2,85;R$ 3,00;57
25/07/2019;1;4;R$ 6,68;R$ 8,35;14
25/07/2019;6;5;R$ 2,85;R$ 3,00;112
25/07/2019;2;7;R$ 1,12;R$ 1,18;82
25/07/2019;7;3;R$ 1,01;R$ 1,44;98
25/07/2019;7;5;R$ 1,01;R$ 1,44;58
25/07/2019;9;6;R$ 8,13;R$ 8,56;93
25/07/2019;2;10;R$ 1,12;R$ 1,18;107
25/07/2019;5;9;R$ 3,00;R$ 4,28;105
25/07/2019;3;7;R$ 0,77;R$ 0,96;99
25/07/2019;9;6;R$ 2,64;R$ 2,78;31
25/07/2019;9;4;R$ 8,13;R$ 8,56;62
25/07/2019;1;7;R$ 6,68;R$ 8,35;75
25/07/2019;2;10;R$ 1,12;R$ 1,18;79
25/07/2019;3;5;R$ 0,77;R$ 0,96;101
25/07/2019;9;6;R$ 2,64;R$ 2,78;69
25/07/2019;5;6;R$ 3,00;R$ 4,28;97
26/07/2019;4;1;R$ 1,69;R$ 2,41;18
26/07/2019;5;3;R$ 3,00;R$ 4,28;37
26/07/2019;2;2;R$ 1,12;R$ 1,18;27
26/07/2019;3;4;R$ 0,77;R$ 0,96;102
26/07/2019;3;3;R$ 0,77;R$ 0,96;10
26/07/2019;9;7;R$ 8,13;R$ 8,56;59
26/07/2019;9;2;R$ 2,64;R$ 2,78;51
26/07/2019;2;6;R$ 1,12;R$ 1,18;33
26/07/2019;3;5;R$ 0,77;R$ 0,96;95
26/07/2019;3;10;R$ 0,77;R$ 0,96;49
26/07/2019;9;4;R$ 8,13;R$ 8,56;102
26/07/2019;2;10;R$ 1,12;R$ 1,18;50
26/07/2019;3;7;R$ 0,77;R$ 0,96;23
26/07/2019;6;1;R$ 2,85;R$ 3,00;77
26/07/2019;7;1;R$ 1,01;R$ 1,44;54
26/07/2019;7;4;R$ 1,01;R$ 1,44;109
26/07/2019;4;3;R$ 1,69;R$ 2,41;44
26/07/2019;9;7;R$ 2,64;R$ 2,78;101
26/07/2019;9;2;R$ 8,13;R$ 8,56;70
26/07/2019;6;6;R$ 2,85;R$ 3,00;69
26/07/2019;3;10;R$ 0,77;R$ 0,96;42
26/07/2019;4;8;R$ 1,69;R$ 2,41;77
27/07/2019;6;10;R$ 2,85;R$ 3,00;29
27/07/2019;1;8;R$ 6,68;R$ 8,35;67
27/07/2019;1;6;R$ 6,68;R$ 8,35;50
27/07/2019;5;4;R$ 3,00;R$ 4,28;40
27/07/2019;1;2;R$ 6,68;R$ 8,35;16
27/07/2019;6;2;R$ 2,85;R$ 3,00;20
27/07/2019;6;7;R$ 2,85;R$ 3,00;51
27/07/2019;7;2;R$ 1,01;R$ 1,44;90
27/07/2019;2;2;R$ 1,12;R$ 1,18;80
27/07/2019;4;2;R$ 1,69;R$ 2,41;12
27/07/2019;6;6;R$ 2,85;R$ 3,00;97
27/07/2019;9;1;R$ 8,13;R$ 8,56;110
27/07/2019;7;1;R$ 1,01;R$ 1,44;19
27/07/2019;9;4;R$ 2,64;R$ 2,78;30
28/07/2019;6;1;R$ 2,85;R$ 3,00;95
28/07/2019;7;2;R$ 1,01;R$ 1,44;68
28/07/2019;7;1;R$ 1,01;R$ 1,44;81
28/07/2019;1;2;R$ 6,68;R$ 8,35;45
28/07/2019;5;8;R$ 3,00;R$ 4,28;24
28/07/2019;1;5;R$ 6,68;R$ 8,35;102
28/07/2019;4;2;R$ 1,69;R$ 2,41;95
28/07/2019;9;10;R$ 2,64;R$ 2,78;54
28/07/2019;3;1;R$ 0,77;R$ 0,96;104
28/07/2019;6;2;R$ 2,85;R$ 3,00;96
28/07/2019;7;3;R$ 1,01;R$ 1,44;57
28/07/2019;1;8;R$ 6,68;R$ 8,35;62
28/07/2019;2;10;R$ 1,12;R$ 1,18;81
28/07/2019;3;3;R$ 0,77;R$ 0,96;110
28/07/2019;9;3;R$ 2,64;R$ 2,78;98
28/07/2019;9;9;R$ 8,13;R$ 8,56;55
28/07/2019;3;9;R$ 0,77;R$ 0,96;104
28/07/2019;4;4;R$ 1,69;R$ 2,41;50
28/07/2019;6;10;R$ 2,85;R$ 3,00;113
28/07/2019;6;3;R$ 2,85;R$ 3,00;92
28/07/2019;7;3;R$ 1,01;R$ 1,44;46
29/07/2019;3;3;R$ 0,77;R$ 0,96;94
29/07/2019;3;9;R$ 0,77;R$ 0,96;83
29/07/2019;9;2;R$ 8,13;R$ 8,56;61
29/07/2019;1;10;R$ 6,68;R$ 8,35;53
29/07/2019;1;6;R$ 6,68;R$ 8,35;42
29/07/2019;2;9;R$ 1,12;R$ 1,18;80
29/07/2019;4;1;R$ 1,69;R$ 2,41;109
29/07/2019;4;10;R$ 1,69;R$ 2,41;69
29/07/2019;6;6;R$ 2,85;R$ 3,00;56
29/07/2019;9;3;R$ 2,64;R$ 2,78;33
29/07/2019;9;2;R$ 8,13;R$ 8,56;98
29/07/2019;4;4;R$ 1,69;R$ 2,41;103
29/07/2019;5;7;R$ 3,00;R$ 4,28;28
29/07/2019;2;3;R$ 1,12;R$ 1,18;66
29/07/2019;7;7;R$ 1,01;R$ 1,44;46
29/07/2019;4;7;R$ 1,69;R$ 2,41;29
29/07/2019;1;2;R$ 6,68;R$ 8,35;20
29/07/2019;3;1;R$ 0,77;R$ 0,96;84
29/07/2019;3;8;R$ 0,77;R$ 0,96;81
29/07/2019;5;8;R$ 3,00;R$ 4,28;31
29/07/2019;7;5;R$ 1,01;R$ 1,44;71
30/07/2019;1;1;R$ 6,68;R$ 8,35;21
30/07/2019;3;8;R$ 0,77;R$ 0,96;51
30/07/2019;4;7;R$ 1,69;R$ 2,41;77
30/07/2019;9;8;R$ 8,13;R$ 8,56;49
30/07/2019;3;1;R$ 0,77;R$ 0,96;84
30/07/2019;3;6;R$ 0,77;R$ 0,96;111
30/07/2019;5;10;R$ 3,00;R$ 4,28;16
30/07/2019;9;6;R$ 2,64;R$ 2,78;48
30/07/2019;9;7;R$ 2,64;R$ 2,78;28
30/07/2019;9;5;R$ 8,13;R$ 8,56;62
30/07/2019;4;10;R$ 1,69;R$ 2,41;67
30/07/2019;7;10;R$ 1,01;R$ 1,44;11
30/07/2019;4;8;R$ 1,69;R$ 2,41;93
30/07/2019;3;8;R$ 0,77;R$ 0,96;103
30/07/2019;2;4;R$ 1,12;R$ 1,18;20
30/07/2019;3;8;R$ 0,77;R$ 0,96;71
30/07/2019;4;7;R$ 1,69;R$ 2,41;38
30/07/2019;6;6;R$ 2,85;R$ 3,00;107
30/07/2019;1;2;R$ 6,68;R$ 8,35;89
30/07/2019;3;5;R$ 0,77;R$ 0,96;78
30/07/2019;5;1;R$ 3,00;R$ 4,28;93
30/07/2019;9;10;R$ 2,64;R$ 2,78;42
30/07/2019;9;3;R$ 8,13;R$ 8,56;111
30/07/2019;4;4;R$ 1,69;R$ 2,41;97
30/07/2019;6;2;R$ 2,85;R$ 3,00;89
30/07/2019;3;2;R$ 0,77;R$ 0,96;40
30/07/2019;5;3;R$ 3,00;R$ 4,28;81
31/07/2019;9;5;R$ 8,13;R$ 8,56;71
31/07/2019;1;10;R$ 6,68;R$ 8,35;40
31/07/2019;3;9;R$ 0,77;R$ 0,96;49
31/07/2019;3;6;R$ 0,77;R$ 0,96;83
31/07/2019;6;9;R$ 2,85;R$ 3,00;44
31/07/2019;6;1;R$ 2,85;R$ 3,00;101
31/07/2019;7;4;R$ 1,01;R$ 1,44;94
31/07/2019;1;10;R$ 6,68;R$ 8,35;56
31/07/2019;4;7;R$ 1,69;R$ 2,41;25
31/07/2019;9;8;R$ 8,13;R$ 8,56;60
31/07/2019;9;8;R$ 8,13;R$ 8,56;92
31/07/2019;4;5;R$ 1,69;R$ 2,41;37
31/07/2019;5;8;R$ 3,00;R$ 4,28;110
31/07/2019;6;4;R$ 2,85;R$ 3,00;88
31/07/2019;9;1;R$ 2,64;R$ 2,78;74
31/07/2019;7;8;R$ 1,01;R$ 1,44;86
31/07/2019;6;9;R$ 2,85;R$ 3,00;41
31/07/2019;5;2;R$ 3,00;R$ 4,28;64
01/08/2019;2;6;R$ 1,12;R$ 1,18;56
01/08/2019;1;8;R$ 6,68;R$ 8,35;52
01/08/2019;5;2;R$ 3,00;R$ 4,28;56
01/08/2019;5;2;R$ 3,00;R$ 4,28;99
01/08/2019;3;9;R$ 0,77;R$ 0,96;32
01/08/2019;5;5;R$ 3,00;R$ 4,28;23
01/08/2019;6;2;R$ 2,85;R$ 3,00;47
01/08/2019;9;4;R$ 2,64;R$ 2,78;37
01/08/2019;3;4;R$ 0,77;R$ 0,96;23
01/08/2019;2;5;R$ 1,12;R$ 1,18;110
01/08/2019;3;1;R$ 0,77;R$ 0,96;28
01/08/2019;6;8;R$ 2,85;R$ 3,00;95
01/08/2019;6;4;R$ 2,85;R$ 3,00;86
01/08/2019;9;2;R$ 8,13;R$ 8,56;83
01/08/2019;1;2;R$ 6,68;R$ 8,35;22
01/08/2019;2;5;R$ 1,12;R$ 1,18;38
01/08/2019;6;7;R$ 2,85;R$ 3,00;88
01/08/2019;7;4;R$ 1,01;R$ 1,44;109
01/08/2019;2;4;R$ 1,12;R$ 1,18;13
01/08/2019;7;9;R$ 1,01;R$ 1,44;106
02/08/2019;1;2;R$ 6,68;R$ 8,35;100
02/08/2019;5;4;R$ 3,00;R$ 4,28;33
02/08/2019;7;2;R$ 1,01;R$ 1,44;62
02/08/2019;9;2;R$ 2,64;R$ 2,78;53
02/08/2019;2;9;R$ 1,12;R$ 1,18;92
02/08/2019;4;5;R$ 1,69;R$ 2,41;56
02/08/2019;4;2;R$ 1,69;R$ 2,41;10
02/08/2019;9;4;R$ 8,13;R$ 8,56;87
02/08/2019;4;7;R$ 1,69;R$ 2,41;50
02/08/2019;6;7;R$ 2,85;R$ 3,00;19
02/08/2019;6;4;R$ 2,85;R$ 3,00;92
02/08/2019;7;5;R$ 1,01;R$ 1,44;79
02/08/2019;2;4;R$ 1,12;R$ 1,18;53
02/08/2019;5;10;R$ 3,00;R$ 4,28;77
02/08/2019;6;9;R$ 2,85;R$ 3,00;96
02/08/2019;1;8;R$ 6,68;R$ 8,35;76
02/08/2019;5;6;R$ 3,00;R$ 4,28;112
02/08/2019;5;7;R$ 3,00;R$ 4,28;81
02/08/2019;7;6;R$ 1,01;R$ 1,44;109
02/08/2019;4;9;R$ 1,69;R$ 2,41;40
02/08/2019;5;5;R$ 3,00;R$ 4,28;108
02/08/2019;6;1;R$ 2,85;R$ 3,00;29
02/08/2019;6;4;R$ 2,85;R$ 3,00;22
03/08/2019;5;10;R$ 3,00;R$ 4,28;96
03/08/2019;9;5;R$ 2,64;R$ 2,78;41
03/08/2019;3;3;R$ 0,77;R$ 0,96;66
03/08/2019;3;10;R$ 0,77;R$ 0,96;94
03/08/2019;5;7;R$ 3,00;R$ 4,28;61
03/08/2019;7;5;R$ 1,01;R$ 1,44;50
03/08/2019;1;8;R$ 6,68;R$ 8,35;111
03/08/2019;5;10;R$ 3,00;R$ 4,28;101
03/08/2019;6;1;R$ 2,85;R$ 3,00;37
03/08/2019;3;10;R$ 0,77;R$ 0,96;30
03/08/2019;3;2;R$ 0,77;R$ 0,96;37
03/08/2019;5;4;R$ 3,00;R$ 4,28;97
03/08/2019;6;10;R$ 2,85;R$ 3,00;57
03/08/2019;6;2;R$ 2,85;R$ 3,00;106
03/08/2019;7;5;R$ 1,01;R$ 1,44;97
03/08/2019;1;4;R$ 6,68;R$ 8,35;20
03/08/2019;2;5;R$ 1,12;R$ 1,18;63
03/08/2019;4;2;R$ 1,69;R$ 2,41;83
03/08/2019;7;4;R$ 1,01;R$ 1,44;68
03/08/2019;9;5;R$ 8,13;R$ 8,56;59
03/08/2019;2;3;R$ 1,12;R$ 1,18;61
03/08/2019;3;10;R$ 0,77;R$ 0,96;97
03/08/2019;4;10;R$ 1,69;R$ 2,41;96
03/08/2019;7;9;R$ 1,01;R$ 1,44;15
03/08/2019;9;6;R$ 2,64;R$ 2,78;109
03/08/2019;9;3;R$ 8,13;R$ 8,56;39
03/08/2019;4;3;R$ 1,69;R$ 2,41;70
03/08/2019;5;7;R$ 3,00;R$ 4,28;62
03/08/2019;6;5;R$ 2,85;R$ 3,00;110
04/08/2019;5;10;R$ 3,00;R$ 4,28;109
04/08/2019;6;2;R$ 2,85;R$ 3,00;55
04/08/2019;1;10;R$ 6,68;R$ 8,35;46
04/08/2019;5;5;R$ 3,00;R$ 4,28;45
04/08/2019;7;1;R$ 1,01;R$ 1,44;14
04/08/2019;5;6;R$ 3,00;R$ 4,28;30
04/08/2019;9;7;R$ 2,64;R$ 2,78;92
04/08/2019;7;6;R$ 1,01;R$ 1,44;63
04/08/2019;9;3;R$ 2,64;R$ 2,78;77
04/08/2019;9;2;R$ 8,13;R$ 8,56;110
04/08/2019;2;5;R$ 1,12;R$ 1,18;58
04/08/2019;4;6;R$ 1,69;R$ 2,41;40
04/08/2019;3;5;R$ 0,77;R$ 0,96;28
04/08/2019;4;2;R$ 1,69;R$ 2,41;96
04/08/2019;5;8;R$ 3,00;R$ 4,28;108
04/08/2019;6;1;R$ 2,85;R$ 3,00;57
04/08/2019;7;7;R$ 1,01;R$ 1,44;72
04/08/2019;7;4;R$ 1,01;R$ 1,44;51
04/08/2019;7;7;R$ 1,01;R$ 1,44;82
04/08/2019;9;6;R$ 2,64;R$ 2,78;22
04/08/2019;9;2;R$ 8,13;R$ 8,56;94
04/08/2019;5;1;R$ 3,00;R$ 4,28;105
04/08/2019;7;7;R$ 1,01;R$ 1,44;37
04/08/2019;2;5;R$ 1,12;R$ 1,18;21
04/08/2019;3;7;R$ 0,77;R$ 0,96;39
04/08/2019;6;8;R$ 2,85;R$ 3,00;69
05/08/2019;3;6;R$ 0,77;R$ 0,96;27
05/08/2019;6;5;R$ 2,85;R$ 3,00;101
05/08/2019;7;2;R$ 1,01;R$ 1,44;46
05/08/2019;2;7;R$ 1,12;R$ 1,18;91
05/08/2019;7;6;R$ 1,01;R$ 1,44;72
05/08/2019;4;2;R$ 1,69;R$ 2,41;68
05/08/2019;5;6;R$ 3,00;R$ 4,28;112
05/08/2019;6;3;R$ 2,85;R$ 3,00;111
05/08/2019;6;10;R$ 2,85;R$ 3,00;73
05/08/2019;9;4;R$ 2,64;R$ 2,78;106
05/08/2019;2;10;R$ 1,12;R$ 1,18;78
05/08/2019;3;4;R$ 0,77;R$ 0,96;113
05/08/2019;6;1;R$ 2,85;R$ 3,00;100
05/08/2019;6;7;R$ 2,85;R$ 3,00;46
05/08/2019;9;3;R$ 8,13;R$ 8,56;36
05/08/2019;9;1;R$ 2,64;R$ 2,78;33
05/08/2019;6;2;R$ 2,85;R$ 3,00;110
05/08/2019;1;3;R$ 6,68;R$ 8,35;52
06/08/2019;9;7;R$ 8,13;R$ 8,56;43
06/08/2019;1;10;R$ 6,68;R$ 8,35;38
06/08/2019;3;1;R$ 0,77;R$ 0,96;61
06/08/2019;3;10;R$ 0,77;R$ 0,96;83
06/08/2019;4;3;R$ 1,69;R$ 2,41;58
06/08/2019;6;8;R$ 2,85;R$ 3,00;68
06/08/2019;9;5;R$ 2,64;R$ 2,78;41
06/08/2019;1;7;R$ 6,68;R$ 8,35;57
06/08/2019;4;2;R$ 1,69;R$ 2,41;60
06/08/2019;6;6;R$ 2,85;R$ 3,00;62
06/08/2019;9;6;R$ 2,64;R$ 2,78;51
06/08/2019;9;3;R$ 2,64;R$ 2,78;69
06/08/2019;9;6;R$ 8,13;R$ 8,56;42
06/08/2019;3;7;R$ 0,77;R$ 0,96;90
06/08/2019;9;6;R$ 8,13;R$ 8,56;46
06/08/2019;2;1;R$ 1,12;R$ 1,18;112
06/08/2019;2;6;R$ 1,12;R$ 1,18;48
06/08/2019;5;6;R$ 3,00;R$ 4,28;19
06/08/2019;3;4;R$ 0,77;R$ 0,96;104
06/08/2019;5;3;R$ 3,00;R$ 4,28;69
07/08/2019;9;4;R$ 8,13;R$ 8,56;93
07/08/2019;2;1;R$ 1,12;R$ 1,18;28
07/08/2019;4;1;R$ 1,69;R$ 2,41;79
07/08/2019;9;8;R$ 8,13;R$ 8,56;52
07/08/2019;2;8;R$ 1,12;R$ 1,18;53
07/08/2019;7;9;R$ 1,01;R$ 1,44;25
07/08/2019;2;1;R$ 1,12;R$ 1,18;41
07/08/2019;2;8;R$ 1,12;R$ 1,18;90
07/08/2019;4;1;R$ 1,69;R$ 2,41;10
07/08/2019;7;9;R$ 1,01;R$ 1,44;54
07/08/2019;9;2;R$ 8,13;R$ 8,56;46
07/08/2019;9;8;R$ 8,13;R$ 8,56;14
07/08/2019;1;10;R$ 6,68;R$ 8,35;85
07/08/2019;4;1;R$ 1,69;R$ 2,41;43
07/08/2019;6;4;R$ 2,85;R$ 3,00;40
07/08/2019;7;2;R$ 1,01;R$ 1,44;109
08/08/2019;6;3;R$ 2,85;R$ 3,00;50
08/08/2019;7;1;R$ 1,01;R$ 1,44;52
08/08/2019;7;1;R$ 1,01;R$ 1,44;36
08/08/2019;9;7;R$ 8,13;R$ 8,56;102
08/08/2019;6;10;R$ 2,85;R$ 3,00;16
08/08/2019;6;9;R$ 2,85;R$ 3,00;86
08/08/2019;2;3;R$ 1,12;R$ 1,18;112
08/08/2019;3;6;R$ 0,77;R$ 0,96;108
08/08/2019;5;8;R$ 3,00;R$ 4,28;94
08/08/2019;9;4;R$ 2,64;R$ 2,78;102
08/08/2019;1;4;R$ 6,68;R$ 8,35;19
08/08/2019;1;3;R$ 6,68;R$ 8,35;18
08/08/2019;2;4;R$ 1,12;R$ 1,18;45
08/08/2019;3;8;R$ 0,77;R$ 0,96;48
08/08/2019;5;10;R$ 3,00;R$ 4,28;66
08/08/2019;2;3;R$ 1,12;R$ 1,18;41
08/08/2019;6;8;R$ 2,85;R$ 3,00;80
08/08/2019;1;10;R$ 6,68;R$ 8,35;78
08/08/2019;3;5;R$ 0,77;R$ 0,96;63
08/08/2019;3;9;R$ 0,77;R$ 0,96;43
08/08/2019;6;6;R$ 2,85;R$ 3,00;93
08/08/2019;2;4;R$ 1,12;R$ 1,18;86
08/08/2019;3;7;R$ 0,77;R$ 0,96;85
08/08/2019;4;6;R$ 1,69;R$ 2,41;64
08/08/2019;6;3;R$ 2,85;R$ 3,00;95
09/08/2019;9;8;R$ 2,64;R$ 2,78;65
09/08/2019;9;3;R$ 8,13;R$ 8,56;65
09/08/2019;1;5;R$ 6,68;R$ 8,35;112
09/08/2019;2;4;R$ 1,12;R$ 1,18;64
09/08/2019;5;10;R$ 3,00;R$ 4,28;67
09/08/2019;6;9;R$ 2,85;R$ 3,00;38
09/08/2019;7;5;R$ 1,01;R$ 1,44;103
09/08/2019;9;1;R$ 8,13;R$ 8,56;68
09/08/2019;1;3;R$ 6,68;R$ 8,35;96
09/08/2019;4;4;R$ 1,69;R$ 2,41;97
09/08/2019;9;8;R$ 8,13;R$ 8,56;91
09/08/2019;9;5;R$ 8,13;R$ 8,56;63
09/08/2019;4;3;R$ 1,69;R$ 2,41;18
09/08/2019;4;4;R$ 1,69;R$ 2,41;56
09/08/2019;5;9;R$ 3,00;R$ 4,28;72
09/08/2019;7;4;R$ 1,01;R$ 1,44;98
09/08/2019;9;6;R$ 2,64;R$ 2,78;38
09/08/2019;3;5;R$ 0,77;R$ 0,96;51
09/08/2019;3;7;R$ 0,77;R$ 0,96;28
09/08/2019;4;9;R$ 1,69;R$ 2,41;80
09/08/2019;7;9;R$ 1,01;R$ 1,44;108
09/08/2019;9;1;R$ 8,13;R$ 8,56;91
09/08/2019;3;10;R$ 0,77;R$ 0,96;67
09/08/2019;6;9;R$ 2,85;R$ 3,00;110
09/08/2019;2;9;R$ 1,12;R$ 1,18;96
09/08/2019;2;6;R$ 1,12;R$ 1,18;22
09/08/2019;9;1;R$ 2,64;R$ 2,78;35
09/08/2019;9;9;R$ 2,64;R$ 2,78;73
09/08/2019;4;4;R$ 1,69;R$ 2,41;115
10/08/2019;5;3;R$ 3,00;R$ 4,28;50
10/08/2019;9;2;R$ 2,64;R$ 2,78;107
10/08/2019;6;8;R$ 2,85;R$ 3,00;79
10/08/2019;6;1;R$ 2,85;R$ 3,00;10
10/08/2019;7;4;R$ 1,01;R$ 1,44;61
10/08/2019;5;4;R$ 3,00;R$ 4,28;42
10/08/2019;9;3;R$ 2,64;R$ 2,78;70
10/08/2019;1;10;R$ 6,68;R$ 8,35;102
10/08/2019;4;5;R$ 1,69;R$ 2,41;93
10/08/2019;9;2;R$ 8,13;R$ 8,56;74
10/08/2019;2;7;R$ 1,12;R$ 1,18;46
10/08/2019;3;8;R$ 0,77;R$ 0,96;62
10/08/2019;4;8;R$ 1,69;R$ 2,41;63
10/08/2019;9;9;R$ 2,64;R$ 2,78;80
10/08/2019;1;6;R$ 6,68;R$ 8,35;45
10/08/2019;9;9;R$ 2,64;R$ 2,78;24
10/08/2019;9;4;R$ 8,13;R$ 8,56;93
10/08/2019;4;9;R$ 1,69;R$ 2,41;93
10/08/2019;3;9;R$ 0,77;R$ 0,96;68
10/08/2019;4;4;R$ 1,69;R$ 2,41;73
10/08/2019;5;3;R$ 3,00;R$ 4,28;86
10/08/2019;6;5;R$ 2,85;R$ 3,00;45
11/08/2019;9;8;R$ 2,64;R$ 2,78;104
11/08/2019;3;10;R$ 0,77;R$ 0,96;62
11/08/2019;6;10;R$ 2,85;R$ 3,00;75
11/08/2019;6;6;R$ 2,85;R$ 3,00;49
11/08/2019;7;8;R$ 1,01;R$ 1,44;17
11/08/2019;9;10;R$ 8,13;R$ 8,56;87
11/08/2019;9;6;R$ 8,13;R$ 8,56;37
11/08/2019;3;4;R$ 0,77;R$ 0,96;80
11/08/2019;7;9;R$ 1,01;R$ 1,44;90
11/08/2019;9;2;R$ 2,64;R$ 2,78;107
11/08/2019;6;3;R$ 2,85;R$ 3,00;52
11/08/2019;9;2;R$ 2,64;R$ 2,78;57
11/08/2019;2;7;R$ 1,12;R$ 1,18;96
11/08/2019;4;2;R$ 1,69;R$ 2,41;52
11/08/2019;1;6;R$ 6,68;R$ 8,35;47
11/08/2019;3;10;R$ 0,77;R$ 0,96;94
11/08/2019;6;7;R$ 2,85;R$ 3,00;81
11/08/2019;9;8;R$ 8,13;R$ 8,56;88
11/08/2019;3;2;R$ 0,77;R$ 0,96;110
11/08/2019;6;8;R$ 2,85;R$ 3,00;106
11/08/2019;6;5;R$ 2,85;R$ 3,00;25
11/08/2019;3;9;R$ 0,77;R$ 0,96;87
11/08/2019;5;1;R$ 3,00;R$ 4,28;80
11/08/2019;7;2;R$ 1,01;R$ 1,44;113
11/08/2019;7;1;R$ 1,01;R$ 1,44;73
12/08/2019;2;7;R$ 1,12;R$ 1,18;25
12/08/2019;2;7;R$ 1,12;R$ 1,18;49
12/08/2019;7;8;R$ 1,01;R$ 1,44;114
12/08/2019;9;6;R$ 2,64;R$ 2,78;40
12/08/2019;9;8;R$ 2,64;R$ 2,78;115
12/08/2019;9;4;R$ 8,13;R$ 8,56;98
12/08/2019;6;1;R$ 2,85;R$ 3,00;77
12/08/2019;6;4;R$ 2,85;R$ 3,00;11
12/08/2019;7;7;R$ 1,01;R$ 1,44;44
12/08/2019;2;1;R$ 1,12;R$ 1,18;56
12/08/2019;9;7;R$ 2,64;R$ 2,78;90
12/08/2019;9;3;R$ 8,13;R$ 8,56;37
12/08/2019;4;10;R$ 1,69;R$ 2,41;34
12/08/2019;6;2;R$ 2,85;R$ 3,00;27
12/08/2019;2;1;R$ 1,12;R$ 1,18;85
12/08/2019;2;7;R$ 1,12;R$ 1,18;18
12/08/2019;2;9;R$ 1,12;R$ 1,18;90
12/08/2019;4;5;R$ 1,69;R$ 2,41;86
12/08/2019;9;9;R$ 8,13;R$ 8,56;71
12/08/2019;5;4;R$ 3,00;R$ 4,28;107
12/08/2019;7;9;R$ 1,01;R$ 1,44;62
12/08/2019;1;7;R$ 6,68;R$ 8,35;61
12/08/2019;9;9;R$ 2,64;R$ 2,78;61
13/08/2019;2;3;R$ 1,12;R$ 1,18;31
13/08/2019;3;4;R$ 0,77;R$ 0,96;48
13/08/2019;4;4;R$ 1,69;R$ 2,41;17
13/08/2019;9;6;R$ 8,13;R$ 8,56;111
13/08/2019;9;10;R$ 2,64;R$ 2,78;42
13/08/2019;2;4;R$ 1,12;R$ 1,18;69
13/08/2019;3;9;R$ 0,77;R$ 0,96;85
13/08/2019;9;8;R$ 8,13;R$ 8,56;95
13/08/2019;4;6;R$ 1,69;R$ 2,41;17
13/08/2019;3;7;R$ 0,77;R$ 0,96;45
13/08/2019;7;1;R$ 1,01;R$ 1,44;113
13/08/2019;9;10;R$ 2,64;R$ 2,78;51
13/08/2019;1;2;R$ 6,68;R$ 8,35;38
13/08/2019;1;2;R$ 6,68;R$ 8,35;81
13/08/2019;4;1;R$ 1,69;R$ 2,41;55
13/08/2019;7;1;R$ 1,01;R$ 1,44;76
13/08/2019;9;6;R$ 8,13;R$ 8,56;102
13/08/2019;3;6;R$ 0,77;R$ 0,96;115
13/08/2019;5;1;R$ 3,00;R$ 4,28;96
13/08/2019;5;6;R$ 3,00;R$ 4,28;85
14/08/2019;7;1;R$ 1,01;R$ 1,44;10
14/08/2019;6;7;R$ 2,85;R$ 3,00;104
14/08/2019;9;10;R$ 8,13;R$ 8,56;105
14/08/2019;9;1;R$ 8,13;R$ 8,56;106
14/08/2019;2;2;R$ 1,12;R$ 1,18;72
14/08/2019;3;10;R$ 0,77;R$ 0,96;70
14/08/2019;5;2;R$ 3,00;R$ 4,28;24
14/08/2019;9;8;R$ 2,64;R$ 2,78;11
14/08/2019;3;6;R$ 0,77;R$ 0,96;21
14/08/2019;9;9;R$ 2,64;R$ 2,78;97
14/08/2019;1;6;R$ 6,68;R$ 8,35;57
14/08/2019;1;6;R$ 6,68;R$ 8,35;111
14/08/2019;3;9;R$ 0,77;R$ 0,96;30
14/08/2019;6;5;R$ 2,85;R$ 3,00;87
15/08/2019;3;9;R$ 0,77;R$ 0,96;107
15/08/2019;3;8;R$ 0,77;R$ 0,96;39
15/08/2019;4;2;R$ 1,69;R$ 2,41;54
